1,533748	-6,883014
1,543748	-7,520579
1,553748	-7,520579
1,563748	-7,138040
1,573748	-7,138040
1,583748	-7,648092
1,593748	-7,393066
1,603748	-6,883014
1,613748	-7,265553
1,623748	-7,138040
1,635706	-7,648092
1,645706	-7,393066
1,655706	-7,010527
1,665706	-7,393066
1,675706	-7,393066
1,685706	-7,138040
1,695706	-7,265553
1,705706	-7,265553
1,715706	-7,010527
1,725706	-7,648092
1,744302	-7,265553
1,754302	-7,393066
1,764302	-7,393066
1,774302	-7,648092
1,784302	-7,010527
1,794302	-7,138040
1,804302	-7,010527
1,814302	-6,755500
1,824302	-7,265553
1,834302	-7,265553
1,856989	-6,883014
1,866989	-7,393066
1,876989	-6,883014
1,886989	-7,393066
1,896989	-7,138040
1,906989	-6,883014
1,916989	-7,520579
1,926989	-7,265553
1,936989	-7,010527
1,946989	-7,648092
1,966677	-7,265553
1,976677	-7,393066
1,986677	-7,265553
1,996677	-7,265553
2,006677	-6,883014
2,016677	-7,010527
2,026677	-7,393066
2,036677	-7,138040
2,046677	-7,010527
2,056677	-7,393066
2,080843	-6,755500
2,090843	-7,648092
2,100843	-7,138040
2,110843	-7,265553
2,120843	-7,393066
2,130843	-7,775605
2,140843	-7,010527
2,150843	-7,520579
2,160843	-7,138040
2,170843	-7,520579
2,190385	-7,138040
2,200385	-7,265553
2,210385	-7,648092
2,220385	-7,265553
2,230385	-7,648092
2,240385	-7,520579
2,250385	-6,883014
2,260385	-6,883014
2,270385	-7,265553
2,280385	-7,010527
2,297233	-7,393066
2,307233	-7,648092
2,317233	-7,265553
2,327233	-7,010527
2,337233	-7,010527
2,347233	-7,265553
2,357233	-7,265553
2,367233	-7,775605
2,377233	-7,648092
2,387233	-7,393066
2,412047	-6,883014
2,422047	-7,648092
2,432047	-7,393066
2,442047	-7,138040
2,452047	-6,883014
2,462047	-7,393066
2,472047	-7,393066
2,482047	-7,265553
2,492047	-7,265553
2,502047	-7,010527
2,521466	-7,520579
2,531466	-7,393066
2,541466	-7,648092
2,551466	-7,138040
2,561466	-6,883014
2,571466	-7,520579
